State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Energy_Type
NM,BMTCB,6628,6383,6119,6012,6201,5627,5504,5312,5259,5014,4858,4679,4536,4221,4153,5343,5991,7036,7677,9220,5245,6812,7214,8267,8947,9185,9389,6882,7557,6826,5892,6168,5962,5098,5225,6322,5672,6402,6929,6613,7237,4336,4400,4298,4289,13013,12761,14234,16507,14584,19246,18098,16453,17905,17231,19108,19396,18645,Biomass
NM,CLTCB,4064,3303,2451,15765,31271,44277,37029,44143,42971,50226,99380,120695,123807,134490,140947,132535,137492,153922,145738,152939,202870,196933,225549,263654,252868,268374,241600,260668,266124,279835,275661,234301,267469,270273,278385,275217,279149,288506,290367,298105,305513,297096,284132,305641,309418,317916,316221,296067,284346,306162,267474,284737,263439,256377,215348,215703,197083,199114,Coal
NM,DFTCB,17867,16574,20489,21114,23007,22687,20768,17502,24336,26371,31513,31477,38242,44545,40319,39127,42662,51289,55406,54922,46408,72644,46470,39343,37101,42994,49302,51316,50588,46314,46442,48692,50659,44359,39611,29488,58484,62840,66202,67531,69462,72267,72131,77985,82331,83609,91527,90481,81632,72138,79115,82915,84188,86169,93906,91221,92155,99242,Distillate Fuel Oil
NM,HLTCB,11507,12451,11723,11839,14908,12733,11243,12351,14599,17441,16602,16173,18797,16811,16051,14181,14111,14331,13029,16357,17065,11246,9902,10034,19853,11343,6572,5814,5626,14207,28221,40983,36690,33365,30885,28773,7365,9729,10394,15127,10785,16809,13639,10785,10471,10743,11910,25758,10018,8941,8557,7978,7647,8459,7682,7034,6970,6442,HGL
NM,HYTCB,745,553,672,457,99,448,706,367,447,668,690,285,210,675,766,660,790,291,312,702,977,920,821,933,979,1336,1738,1711,1036,2423,2137,2474,2638,3029,2196,2722,2187,2643,2411,2482,2256,2452,2692,1728,1392,1650,1966,2649,3077,2645,2117,1892,2120,876,936,927,1366,1780,Hydroelectric Power
NM,JFTCB,11705,12461,13788,14382,14958,13687,14833,17255,20287,17756,17027,16344,15633,14911,15046,14611,13350,14203,12805,14480,14565,13909,14314,14382,16377,15670,15210,16356,15371,15607,15998,13484,15590,18310,14599,12580,9152,9930,12462,15441,17109,17381,14231,13825,12892,12942,13344,11019,10197,7587,7270,7043,6535,6217,6565,7253,7238,7096,Jet Fuel
NM,MMTCB,50190,50816,52721,54686,55185,56763,58572,59249,62302,65910,69056,74387,79242,84361,82570,86639,91521,94582,99398,94429,88845,89152,90060,89766,91648,94053,96120,99496,101396,99265,97951,100585,102077,106192,107950,107721,104128,110551,111715,113484,108295,111890,115598,117297,120244,118443,120007,116626,110283,113351,102092,105953,106628,106060,108617,109211,107676,114093,Motor Gas excl Ethanol
NM,NNTCB,207301,218948,247090,239911,226697,224253,247390,280382,286329,276591,292522,291726,311897,274018,273397,255637,294878,242912,225451,223092,231330,205433,213347,184595,169781,162312,144532,164588,185246,205131,251470,227349,211096,224999,221479,219476,233557,261881,241406,231312,259018,259626,229691,225220,229164,225352,227661,239858,252831,247947,246201,251838,249815,252867,256056,260038,259158,249878,Natural Gas
NM,NUETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear Electric Power
NM,P1TCB,14155,12740,14216,14481,16569,17728,18402,18865,21375,19034,20160,15979,17727,21120,24230,25769,25379,23907,26082,27884,27986,21450,22021,33368,22657,19470,19786,23580,24942,22581,21217,21970,25620,28823,27122,24897,25843,23195,27020,26345,24865,19367,26703,27579,29270,28343,30601,32757,28383,25160,27302,28505,27864,26109,24767,24893,24202,24768,Other Petroleum
NM,RETCB,7373,6937,6791,6469,6300,6075,6210,5678,5706,5682,5548,4965,4746,4896,4919,6002,6781,7328,7989,9922,6223,7731,8035,9201,9926,10521,11126,8592,8594,9918,8718,9344,9308,8838,8156,9787,8595,9762,10043,10226,10611,7897,8167,8725,11680,23475,28051,31550,36306,32849,39945,42592,43991,44792,46485,47226,63137,76319,Total Renewables
NM,RFTCB,1199,2028,1786,1411,1091,4395,2522,727,614,639,1384,2706,4088,9984,14926,19148,15428,14294,8383,6545,6498,5370,4981,21634,14379,5185,1651,548,755,1145,929,806,807,1141,1109,1127,1225,995,854,887,853,601,826,987,660,544,868,994,1437,61,214,0,0,0,0,0,0,0,Residual Fueal
NV,BMTCB,946,929,911,894,929,876,876,912,947,999,1051,1069,1052,1016,1052,1244,1332,1507,1718,2033,2760,3728,3867,4130,4456,4603,4349,2680,2810,2836,3253,3535,3796,4159,3201,4257,3555,4488,5185,6290,6761,5921,6191,6850,7023,6513,6054,7028,9466,9919,10294,9705,9280,10074,10747,12488,13069,13625,Biomass
NV,CLTCB,3962,3740,4218,3387,3234,7892,10862,9379,14582,16679,17290,36438,84363,90083,100463,101298,111294,115938,91272,99307,93216,112197,146479,140246,155582,126210,161583,154875,183513,170222,165306,180259,178836,172371,180270,162497,169470,166666,184243,181616,199339,188572,164775,182553,193634,197799,84225,82871,88619,83812,80228,62701,52850,64838,79230,36635,30765,27297,Coal
NV,DFTCB,14032,17476,17607,16492,19943,16165,14267,13281,15666,16053,16508,18360,17234,18979,14717,14939,16087,17975,22886,18314,23103,20328,20532,30823,31142,30806,31770,35382,38294,42923,39696,41104,45192,54010,53958,51063,64202,58124,53574,54851,56735,56130,56280,53701,66256,72446,80441,77684,67578,67714,67353,54835,51032,55843,61995,47491,64170,72584,Distillate Fuel Oil
NV,HLTCB,2945,3425,3153,3416,2738,2760,1890,2573,2686,2882,3205,3198,2934,2641,2614,1859,1674,1615,1434,3170,3263,3083,3578,3608,2980,3903,3455,3503,4100,6548,5318,4331,3785,3432,5319,3054,3604,3216,3427,5161,4760,5550,4177,2941,2304,3543,3450,3461,4535,4629,4511,4331,4152,4419,4390,4097,3839,4552,HGL
NV,HYTCB,21164,18617,20822,18910,16913,16668,18755,18073,18195,17772,17271,17582,16222,17340,16711,17583,16125,16874,17263,17771,24643,18072,14850,43064,58602,45386,47889,26316,21587,19391,18048,24682,20536,20331,19352,20021,22381,26421,32287,28916,24783,25974,23068,17787,16177,17022,20410,19800,17251,24015,21047,21284,23223,25588,22719,21099,16518,16700,Hydroelectric Power
NV,JFTCB,13208,14220,15977,16859,18136,16287,17100,21479,26378,27293,25323,26822,29327,31122,30998,32658,34379,36311,38495,41283,40371,39250,37448,37610,32862,31655,33036,35674,35606,33917,34020,36505,34402,36501,38620,41798,44466,42858,38109,47369,51953,47706,46234,43382,44881,46248,48487,52206,43756,27701,21332,17288,25397,26931,28266,30326,35011,33628,Jet Fuel
NV,MMTCB,19021,20352,23686,26110,27101,28913,29990,30507,33387,34582,38734,40557,44622,47273,47030,50604,52545,55718,61449,59506,58962,60721,59419,59295,60714,61078,64146,68681,73854,76538,78492,80647,84256,83895,89841,92706,98810,103852,113609,110072,112358,116394,119545,125638,131687,137219,142856,141809,132513,127335,124738,122124,121904,124623,124366,128469,131682,134866,Motor Gas excl Ethanol
NV,NNTCB,12883,16419,18141,20681,25579,29395,36305,36822,39177,46700,56868,71965,75223,77967,67689,65355,71205,74534,66305,85539,62016,78744,49889,44691,44747,41626,35772,41694,48338,65538,66759,68175,81193,87493,104940,112502,126894,135497,154656,159981,194126,181256,181010,191050,221648,236007,257595,262547,274915,284007,267808,255970,281432,282245,261902,312602,316653,306398,Natural Gas
NV,NUETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear Electric Power
NV,P1TCB,3630,4760,5943,7137,6663,4889,8080,7279,5691,5904,5772,5677,7257,8049,8636,7437,6337,6502,7181,7281,6092,5461,5897,6729,6636,7255,5493,7382,7918,11027,8527,8846,7411,9382,10134,11384,11371,4755,10948,7158,6893,8529,8147,13575,14099,16136,15900,10666,10761,10190,12916,13861,13080,11996,11579,11471,10221,11095,Other Petroleum
NV,RETCB,22110,19545,21733,19804,17842,17544,19632,18985,19142,18771,18322,18651,17274,18356,17762,18827,17457,18381,18980,19804,27403,21800,18717,47194,63057,49989,52238,28996,24397,30611,30071,39509,37488,41377,39090,41379,43110,48280,54335,51186,47128,46001,42479,37153,37991,38151,41869,41993,44362,54095,56348,57666,63694,73854,75469,85223,98589,108590,Total Renewables
NV,RFTCB,1544,1771,1195,1514,1065,863,692,742,792,681,898,1410,1768,2609,5088,8416,4544,9076,17969,9075,15336,1794,1482,656,1374,1035,4029,3298,6315,4191,2854,2915,3755,3118,2389,6970,1737,1445,914,401,504,13142,122,48,935,35,84,52,0,0,0,51,0,0,0,0,0,0,Residual Fueal
NY,BMTCB,59263,57453,57324,57158,56954,58111,58726,57118,60128,61503,62607,60153,59513,59618,62124,60171,69291,74209,84713,94177,129655,143253,130211,158213,129571,131497,118753,110609,116471,119813,97387,95097,104515,117581,122702,124868,141121,179526,160398,166341,175442,111498,107722,112074,140574,113288,120198,130069,148720,113327,127738,131634,127398,135359,140542,154559,150650,152980,Biomass
NY,CLTCB,691728,634013,620891,643946,739638,755238,731385,726567,700146,656531,598940,435654,355384,369320,374196,312508,363821,336851,297344,315174,313708,308653,288982,268018,299885,301368,253341,294305,332998,363802,349779,352268,355983,326194,316750,305274,311795,325232,337438,317998,330844,306993,280584,286179,276470,256879,256345,258450,228985,155965,167094,125181,72914,68707,64655,41241,29679,19553,Coal
NY,DFTCB,479863,507015,556754,561832,557576,605994,595854,621362,630311,640834,647199,663322,695549,704898,637738,612311,670401,672603,661447,524663,422655,373499,361827,330602,382889,394735,445867,473167,486780,478178,429894,396465,423724,424633,426129,409429,418538,413412,375416,418790,459928,482265,446223,532716,554455,504013,440282,456068,423613,370616,352203,348730,351959,326149,340028,362838,329541,324002,Distillate Fuel Oil
NY,HLTCB,10926,10803,11304,12539,14435,12166,12653,12457,14109,16821,17090,18015,20058,19550,17906,19484,20920,21851,21927,20981,20810,19334,18017,18315,18840,18498,18408,20739,19869,21191,21276,27230,26761,23179,24053,23988,26708,25115,27400,27390,36864,26666,28771,29306,32548,30744,26731,27656,32432,31742,31259,29535,26385,29411,35451,33066,32712,32492,HGL
NY,HYTCB,130051,193379,220654,202901,190456,204632,229856,244545,260179,278145,262884,266456,288472,305067,300864,294729,299209,267952,270151,274181,275016,270643,267231,277676,279993,284044,310381,289431,249157,258900,293214,283568,290162,303531,286695,268042,299356,312702,298933,253117,254103,238527,254812,245720,240280,257799,271232,249596,263330,269523,248502,272019,234593,238270,248086,242429,248232,277725,Hydroelectric Power
NY,JFTCB,52639,68235,92702,98400,105593,133236,146802,181621,196216,217885,216737,222050,246073,245537,216190,218518,218202,221712,220097,202201,203294,143497,26965,21055,21514,21351,20759,16002,27390,33833,30433,29551,29894,28703,32320,43627,65384,68822,83916,51719,53957,83091,87479,97909,109431,113488,115336,113268,122799,95030,83736,87624,146415,154792,164233,177608,201171,196941,Jet Fuel
NY,MMTCB,502745,509951,529670,543217,555574,573764,596803,607330,629037,676627,686759,719657,740481,762203,705701,701071,753588,741109,761292,720097,669348,681470,682192,667887,594899,716143,718602,750746,685251,701185,731114,700285,677971,686843,667868,687924,680618,679612,682665,693914,689545,695126,710183,715334,689522,705094,704997,689050,660389,650083,652935,617583,603595,600679,621666,612247,634765,641350,Motor Gas excl Ethanol
NY,NNTCB,434127,450630,491055,520712,527890,558658,645684,602670,653282,698046,725813,731597,707277,703023,641925,585536,604276,567877,576482,633562,752573,770856,790695,738159,809500,782888,749210,801487,812385,869652,894964,916539,1032726,1021481,1094082,1293868,1229479,1357187,1266346,1308185,1278811,1204885,1227223,1131344,1126597,1107206,1120196,1214349,1205137,1166614,1224484,1247757,1260950,1315282,1392378,1396693,1336455,1280124,Natural Gas
NY,NUETB,0,0,706,7017,4555,8585,9274,13321,12131,14042,46908,70670,69775,78793,103490,144387,172988,221730,237431,201340,210259,192412,159870,178577,229730,255910,233632,239397,256306,241794,249982,298252,252926,282445,305527,276714,369977,310304,328512,386844,328597,421845,413686,423959,423797,442937,440606,445288,451622,454806,437620,446761,427277,467651,450141,466457,434791,441029,Nuclear Electric Power
NY,P1TCB,166238,193351,134369,133203,130593,128586,124084,113327,116002,120765,122023,126448,130088,131414,124403,114651,123303,121355,125273,110396,93549,89887,85249,90323,100590,108599,89013,105746,122390,97804,87259,88421,92684,95471,90747,87497,88716,87387,104594,108400,98156,105398,91962,91904,114204,126032,108943,94575,88956,88681,79955,71654,64889,62550,64485,66470,71144,63079,Other Petroleum
NY,RETCB,189314,250832,277979,260059,247409,262743,288582,301664,320307,339647,325491,326609,347985,364685,362988,354900,368500,342161,354864,368358,404671,413896,397442,435889,409565,415540,429134,400041,365628,379021,390950,379052,395108,421586,409947,393535,441204,493002,460180,420327,430513,351120,364292,359278,383239,373594,399633,389802,426534,407395,404373,434547,394874,412444,432848,442961,447113,483912,Total Renewables
NY,RFTCB,487636,528302,558902,553540,524744,655706,744671,818580,831168,857443,957208,995591,1014943,1063164,960501,909864,959640,984044,947579,803769,726075,601952,601705,478235,459017,417042,500563,487179,559368,536382,485622,425952,322572,300654,252265,189404,230283,188557,224647,222264,266247,233186,195590,292834,323587,327868,160483,182167,152169,151263,139783,91266,64515,69358,71646,47669,39972,32705,Residual Fueal
OH,BMTCB,36755,36193,36803,38085,37909,38609,41431,39563,43378,44378,44071,43427,44848,46520,48306,46222,52757,58522,69583,74611,107311,112965,114254,130696,126712,129504,118013,123048,129565,110418,77705,83295,81062,63582,91752,84854,81257,81058,81012,88351,92101,62108,49036,57056,57861,66229,67419,75717,107917,104313,119141,122278,119741,131247,134626,128120,125175,125164,Biomass
OH,CLTCB,1269205,1159286,1229713,1243806,1272289,1324406,1420418,1405472,1478634,1556077,1571427,1490481,1561035,1622805,1642125,1619050,1653336,1669162,1622430,1668432,1528107,1534900,1392042,1321092,1361844,1389464,1431837,1433056,1474684,1468632,1425314,1413415,1416870,1431633,1386079,1379803,1447126,1407234,1450165,1382205,1428454,1362828,1396899,1443498,1391290,1481045,1450797,1463773,1438432,1267267,1355137,1222606,1019140,1104486,1057377,865714,825311,810953,Coal
OH,DFTCB,139327,137126,141672,152991,158249,161135,178563,178559,197133,199905,200718,205093,241249,244261,240399,245628,298633,304291,318452,263813,284455,262833,235290,194245,210975,213366,209636,202689,219625,229116,218905,206398,218584,226110,235987,233982,256287,273975,266365,279249,284048,287838,295060,304357,324392,311716,320867,334657,310605,278475,296586,299089,288161,293556,305980,302194,289994,294366,Distillate Fuel Oil
OH,HLTCB,14044,15242,17972,19079,18049,20752,21669,26353,29544,35114,32690,33692,37975,38426,38035,36837,38545,38588,41621,166165,157079,139358,141751,142011,101739,97318,52604,57574,40312,48513,39992,40440,52508,54003,55139,51728,58328,41391,32580,48081,44171,35692,48554,74151,40170,48220,43851,33384,30248,33510,36783,37258,30983,34006,36612,33196,33765,33963,HGL
OH,HYTCB,210,221,180,87,102,111,101,106,87,88,78,93,92,86,101,77,85,61,49,46,63,58,56,1424,1708,1827,1801,2345,1929,1354,1887,1609,2618,1955,1978,2395,4109,5182,4144,4326,5948,5278,4968,5172,7310,5157,6268,4057,3808,5151,4186,3728,3941,5240,4546,4256,4619,2555,Hydroelectric Power
OH,JFTCB,9806,10714,13609,13939,15364,17014,20452,27847,32129,34755,32818,36151,39087,39159,32603,33912,35908,38693,39821,38376,40645,32370,30881,32764,38465,40589,56028,60983,51997,58732,59911,58819,60069,60201,66059,63695,67810,71496,78460,93311,105776,105343,99161,100272,105662,105546,104813,102880,102049,72258,75755,75688,71864,75229,70748,70799,67386,59767,Jet Fuel
OH,MMTCB,410626,409072,424127,428007,436726,453181,475143,483612,512845,534650,558373,568201,596710,626480,617783,624098,642014,662558,667061,638861,594810,578842,556312,562626,572803,571333,587984,609827,614979,601858,580388,577412,570979,582407,571041,586969,594106,603192,605264,609725,611270,614438,625012,630298,631612,628584,624227,612448,585261,573866,574989,557075,552869,558050,558015,572075,576273,575055,Motor Gas excl Ethanol
OH,NNTCB,724824,746456,784630,826138,852659,909391,975841,994595,1018464,1063953,1077151,1112130,1174203,1131760,1114904,978885,1031075,867837,950973,920390,841059,818902,770419,708534,768864,739854,744329,747082,837475,847953,775706,798398,838235,864580,871347,923007,966665,936758,842630,871913,926922,836825,862453,877891,862397,860874,770872,835555,823457,770759,810593,848771,869556,945731,1058802,1031716,994162,1014754,Natural Gas
OH,NUETB,0,0,0,0,207,255,17,0,0,0,0,0,0,0,0,0,0,5039,26533,34412,23115,48607,35722,53479,46759,20638,254,78448,89635,133993,112845,155507,155028,105152,114473,176182,146195,160882,172847,171610,175013,161488,113451,88327,166328,154481,175798,165349,183055,159040,165192,155806,179055,168451,170319,181726,175893,184997,Nuclear Electric Power
OH,P1TCB,149945,140433,156386,157688,171800,196454,192531,190146,214502,209000,206312,195558,199918,215878,201331,194482,199353,210657,214192,205724,180668,149753,144983,147502,154678,141768,147024,170851,158219,185776,178234,163042,183081,164046,174792,170900,199126,215576,211809,231389,196791,208013,197138,191232,196707,177157,186962,195218,196376,164322,147955,144178,149692,147082,139054,148736,154244,145495,Other Petroleum
OH,RETCB,36966,36414,36983,38172,38010,38720,41531,39669,43465,44467,44149,43520,44940,46607,48408,46299,52843,58582,69632,74657,107374,113023,114311,132120,128420,131331,119814,125393,131494,112103,79958,85301,84110,65996,94253,87819,85997,86935,85953,93555,98927,68326,55039,63566,66647,73210,75732,82118,114425,112726,127128,131870,137670,152199,155141,148699,146599,148224,Total Renewables
OH,RFTCB,72960,57880,51851,49389,57930,68926,51712,43218,37761,38924,40519,33033,36774,44756,52797,65378,72908,95882,88705,71145,43496,36752,15368,25735,17604,14599,14545,13068,17692,14461,10411,8414,10098,13429,12688,8942,10588,7832,5759,7674,9494,6499,6073,3591,4717,8950,8646,5714,7909,4620,4143,3067,1239,3212,2218,2704,3850,2577,Residual Fueal
OK,BMTCB,10185,9519,8940,8642,8170,7607,7729,7032,7537,7239,6979,6833,11704,11683,11342,11997,13317,14489,19149,22757,11200,12156,15590,13549,15471,15586,14557,15280,16005,25306,21420,21066,19677,22946,24095,24537,29277,25268,24732,22772,24097,24104,20642,23150,26472,30123,30724,32735,26019,30361,42826,42452,43902,45964,46071,43472,45419,42170,Biomass
OK,CLTCB,1826,1452,1072,1685,1035,697,695,567,465,144,154,164,165,4085,4187,537,1541,12381,43718,60391,106346,157728,203812,219296,230922,237168,217945,240662,269419,270329,278807,312747,328337,355829,333445,369889,373093,392437,370064,360598,381089,376112,391379,393790,372093,397379,384418,373217,391688,373271,346047,378320,327089,335925,336080,280748,221842,198309,Coal
