,State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Energy_Type
8827,TX,RETCB,50155.0,52023.0,47721.0,42718.0,43884.0,48967.0,51980.0,49944.0,62939.0,64351.0,62757.0,60471.0,67560.0,78102.0,76691.0,75872.0,75965.0,82566.0,84175.0,89721.0,65819.0,70516.0,80753.0,78066.0,88645.0,96300.0,113054.0,120707.0,111778.0,127595.0,117290.0,122315.0,136103.0,117748.0,115384.0,122104.0,112104.0,126373.0,115562.0,98724.0,101491.0,102020.0,123418.0,117403.0,123119.0,138908.0,189802.0,245405.0,346666.0,348270.0,457348.0,516473.0,520659.0,554522.0,609429.0,645948.0,779987.0,876507.0,Total Renewables
8832,TX,RFTCB,141986.0,137170.0,117610.0,110980.0,109790.0,90040.0,87396.0,88629.0,87616.0,90871.0,88936.0,76236.0,93426.0,187064.0,226130.0,242279.0,278541.0,337771.0,382722.0,453139.0,409094.0,423167.0,377019.0,271585.0,222500.0,180516.0,175041.0,138134.0,152951.0,179619.0,172660.0,178764.0,192348.0,141871.0,135946.0,141737.0,127577.0,138891.0,160363.0,113892.0,137116.0,108371.0,106836.0,116652.0,135471.0,163628.0,175775.0,205402.0,180588.0,158885.0,195669.0,195826.0,134208.0,128682.0,133374.0,128603.0,191348.0,194331.0,Residual Fueal
8895,US,BMTCB,1319871.0,1294762.0,1300242.0,1323316.0,1336802.0,1334761.0,1368986.0,1340249.0,1419494.0,1440488.0,1430962.0,1432323.0,1503065.0,1529068.0,1539661.0,1498733.0,1713373.0,1838332.0,2037605.0,2151906.0,2471691.0,2599746.0,2664743.0,2904414.0,2971603.0,3016233.0,2932095.0,2877576.0,3016049.0,3159354.0,2736982.0,2781799.0,2931673.0,2906004.0,3027532.0,3101141.0,3156805.0,3102838.0,2927489.0,2963292.0,3008229.0,2625395.0,2698515.0,2804726.0,3004599.0,3100638.0,3228406.0,3438829.0,3811465.0,3898016.0,4471839.0,4493640.0,4390792.0,4633408.0,4783103.0,4757010.0,4717757.0,4798494.0,Biomass
8910,US,CLTCB,9830513.0,9618013.0,9904585.0,10414512.0,10967543.0,11582398.0,12145291.0,11917043.0,12337535.0,12383168.0,12268895.0,11603202.0,12109530.0,12960121.0,12651009.0,12655613.0,13575890.0,13907111.0,13769684.0,15041652.0,15460982.0,15937724.0,15269049.0,15867060.0,17013578.0,17540071.0,17240884.0,17949877.0,18885663.0,19055165.0,19167682.0,18989140.0,19117802.0,19836126.0,19903559.0,20098843.0,21002157.0,21443603.0,21583324.0,21582103.0,22575538.0,21906355.0,21902852.0,22322634.0,22464302.0,22793450.0,22444214.0,22747914.0,22382816.0,19691342.0,20828382.0,19663856.0,17380923.0,18038771.0,17996577.0,15548985.0,14227138.0,13839632.0,Coal
8918,US,DFTCB,3991686.0,4044624.0,4266259.0,4352755.0,4371220.0,4519117.0,4644739.0,4765724.0,5094190.0,5244026.0,5401004.0,5657916.0,6210091.0,6574759.0,6267211.0,6061326.0,6679498.0,7125886.0,7296139.0,7039256.0,6110279.0,6014173.0,5678583.0,5719725.0,6065095.0,6097767.0,6196291.0,6328356.0,6655121.0,6711705.0,6422080.0,6209922.0,6350840.0,6466000.0,6717543.0,6811839.0,7168372.0,7297919.0,7351882.0,7586690.0,7927311.0,8170353.0,8019781.0,8340797.0,8641615.0,8744885.0,8830605.0,8858242.0,8346459.0,7656512.0,8010589.0,8211183.0,7897088.0,8051055.0,8492328.0,8402506.0,8169609.0,8262728.0,Distillate Fuel Oil
8954,US,HLTCB,865979.0,891189.0,973310.0,1052341.0,1124312.0,1170101.0,1234196.0,1312301.0,1459731.0,1677845.0,1667021.0,1700297.0,1926804.0,1959397.0,1913592.0,1811302.0,1876549.0,1866666.0,1848145.0,2213810.0,2135452.0,2097818.0,2095195.0,1983330.0,2229597.0,2251994.0,2158232.0,2338968.0,2372880.0,2403475.0,2258530.0,2465872.0,2594761.0,2557188.0,2776857.0,2790650.0,2951060.0,2955644.0,2808928.0,3193382.0,3215645.0,2894642.0,3006338.0,2905269.0,2975834.0,2811649.0,2767835.0,2834784.0,2655804.0,2706885.0,2884846.0,2798965.0,2892775.0,3166263.0,3066017.0,3224058.0,3177612.0,3280362.0,HGL
8959,US,HYTCB,1607975.0,1656464.0,1816141.0,1771354.0,1886314.0,2059077.0,2061519.0,2346664.0,2348629.0,2647982.0,2633548.0,2824150.0,2863865.0,2861448.0,3176580.0,3154607.0,2976265.0,2333252.0,2936983.0,2930686.0,2900144.0,2757968.0,3265558.0,3527260.0,3385811.0,2970192.0,3071179.0,2634508.0,2334265.0,2837263.0,3046391.0,3015943.0,2617436.0,2891613.0,2683457.0,3205307.0,3589656.0,3640457.0,3297054.0,3267575.0,2811116.0,2241858.0,2689017.0,2792539.0,2688468.0,2702942.0,2869035.0,2446389.0,2511108.0,2668824.0,2538541.0,3102852.0,2628702.0,2562382.0,2466577.0,2321177.0,2472442.0,2766969.0,Hydroelectric Power
8966,US,JFTCB,738522.0,826805.0,976887.0,1043682.0,1120761.0,1214502.0,1353654.0,1670229.0,1941094.0,2016832.0,1972743.0,2060819.0,2140842.0,2167221.0,2030373.0,2047083.0,2025995.0,2126482.0,2163806.0,2203632.0,2190406.0,2062194.0,2071522.0,2140915.0,2413720.0,2496888.0,2682354.0,2842819.0,2981766.0,3058904.0,3129491.0,3025005.0,3001330.0,3028007.0,3154499.0,3132195.0,3274239.0,3308167.0,3356783.0,3461781.0,3580350.0,3425975.0,3340318.0,3265457.0,3382535.0,3474752.0,3379382.0,3357610.0,3192839.0,2883274.0,2962870.0,2949817.0,2901435.0,2968557.0,3042091.0,3204168.0,3349876.0,3481346.0,Jet Fuel
8989,US,MMTCB,7630802.0,7751568.0,8050790.0,8309962.0,8464411.0,8805625.0,9218658.0,9506785.0,10114000.0,10595275.0,11090916.0,11531738.0,12259336.0,12797127.0,12534588.0,12797511.0,13415290.0,13760444.0,14210988.0,13487461.0,12647895.0,12630560.0,12537986.0,12696942.0,12867019.0,13097625.0,13486741.0,13815858.0,14105067.0,14050036.0,13871812.0,13780951.0,13972523.0,14141364.0,14359802.0,14680047.0,14967231.0,15126904.0,15559439.0,15888680.0,15990592.0,16201234.0,16618766.0,16715286.0,17022752.0,17022388.0,17058027.0,16859024.0,15999412.0,15801249.0,15570293.0,15110405.0,15021605.0,15240281.0,15361358.0,15788432.0,16050927.0,16002227.0,Motor Gas excl Ethanol
8999,US,NNTCB,12385366.0,12926392.0,13730841.0,14419107.0,15297642.0,15779457.0,17005781.0,17964988.0,19204569.0,20657964.0,21692710.0,22365248.0,22682497.0,22595346.0,21729561.0,19977076.0,20381227.0,19972477.0,20067662.0,20687615.0,20226934.0,19749623.0,18367053.0,17212020.0,18389567.0,17713531.0,16603236.0,17646792.0,18460278.0,19607316.0,19627801.0,20033047.0,20723809.0,21255357.0,21757307.0,22720621.0,23151345.0,23372324.0,22911552.0,22925260.0,23815293.0,22747645.0,23513541.0,22822564.0,22927283.0,22567132.0,22225318.0,23670821.0,23836273.0,23421003.0,24568039.0,24953771.0,26075691.0,26788768.0,27376838.0,28179686.0,28392790.0,28042043.0,Natural Gas
9001,US,NUETB,6026.0,19678.0,26394.0,38147.0,39819.0,43164.0,64158.0,88456.0,141534.0,153722.0,239347.0,412939.0,583752.0,910177.0,1272083.0,1899798.0,2111121.0,2701762.0,3024126.0,2775827.0,2739169.0,3007589.0,3131148.0,3202549.0,3552531.0,4075563.0,4380109.0,4753933.0,5586968.0,5602161.0,6104350.0,6422132.0,6479206.0,6410499.0,6693877.0,7075436.0,7086674.0,6596992.0,7067809.0,7610256.0,7862349.0,8028853.0,8145429.0,7959622.0,8222774.0,8160810.0,8214626.0,8458589.0,8426491.0,8355220.0,8434433.0,8268698.0,8061822.0,8244433.0,8337559.0,8336886.0,8426753.0,8418968.0,Nuclear Electric Power
9006,US,P1TCB,3129471.0,3204314.0,3298708.0,3497534.0,3672894.0,3784081.0,3944823.0,3919077.0,4154630.0,4248913.0,4311869.0,4321896.0,4562544.0,4830798.0,4619110.0,4332237.0,4699547.0,5155896.0,5464015.0,5646393.0,5304096.0,4288756.0,3857739.0,4195855.0,4266615.0,4164025.0,4372408.0,4590909.0,4888397.0,4796699.0,4999132.0,4651464.0,5031334.0,4920222.0,5106526.0,4976158.0,5279544.0,5552398.0,5611351.0,5701366.0,5352186.0,5533979.0,5531513.0,5714795.0,6135898.0,6062485.0,6126746.0,5815221.0,5165391.0,4618088.0,4712648.0,4610774.0,4392562.0,4454535.0,4315174.0,4381315.0,4432824.0,4450985.0,Other Petroleum
9032,US,RETCB,2928205.0,2952227.0,3117444.0,3096431.0,3225249.0,3395816.0,3432463.0,3690213.0,3772655.0,4094893.0,4070021.0,4262212.0,4382009.0,4410938.0,4741851.0,4687119.0,4727151.0,4208966.0,5005439.0,5122854.0,5424534.0,5417152.0,5980929.0,6495612.0,6438347.0,6084017.0,6111140.0,5624499.0,5456754.0,6234663.0,6041894.0,6067787.0,5820551.0,6079367.0,5987153.0,6559368.0,7012393.0,7011640.0,6491325.0,6514712.0,6104270.0,5163005.0,5724010.0,5942415.0,6071253.0,6220264.0,6603135.0,6477116.0,7134762.0,7566331.0,8233069.0,9088867.0,8730106.0,9235679.0,9529123.0,9493950.0,10065407.0,10895475.0,Total Renewables
9037,US,RFTCB,3517193.0,3449539.0,3431526.0,3388215.0,3486651.0,3690538.0,3938365.0,4098401.0,4201219.0,4538736.0,5056559.0,5268789.0,5819543.0,6476723.0,6055739.0,5649322.0,6445105.0,7047268.0,6936026.0,6485399.0,5771629.0,4790883.0,3938868.0,3260463.0,3151038.0,2758987.0,3254887.0,2901476.0,3170377.0,3143921.0,2819852.0,2657037.0,2518138.0,2478725.0,2342454.0,1954697.0,1952120.0,1828228.0,2035724.0,1904948.0,2090597.0,1861449.0,1605429.0,1771853.0,1989729.0,2111118.0,1580734.0,1658894.0,1431707.0,1172890.0,1227920.0,1058058.0,848525.0,731008.0,590192.0,595090.0,750655.0,784140.0,Residual Fueal
9100,UT,BMTCB,2219.0,2132.0,2044.0,2008.0,2148.0,1956.0,1938.0,2060.0,2216.0,2284.0,2303.0,2303.0,2543.0,3145.0,2612.0,2893.0,3257.0,3811.0,4492.0,5332.0,4492.0,5875.0,6051.0,6505.0,6910.0,6931.0,6469.0,3637.0,3859.0,3549.0,3445.0,3608.0,3785.0,3794.0,3552.0,3580.0,3872.0,4397.0,4919.0,6242.0,6658.0,4667.0,3717.0,3673.0,3633.0,5372.0,5005.0,6463.0,7570.0,7039.0,8034.0,9437.0,9669.0,10662.0,10753.0,14788.0,15778.0,15564.0,Biomass
9112,UT,CLTCB,90967.0,81964.0,65575.0,62411.0,71031.0,75449.0,79119.0,72396.0,73920.0,78445.0,78777.0,78743.0,77580.0,98848.0,107648.0,115740.0,101774.0,132845.0,143943.0,170907.0,168254.0,175686.0,159560.0,160238.0,185637.0,199366.0,188954.0,273790.0,337985.0,349724.0,366842.0,344365.0,363056.0,370982.0,380866.0,361424.0,359984.0,375105.0,396129.0,384060.0,403068.0,384453.0,370551.0,379185.0,399704.0,405546.0,382757.0,391386.0,395878.0,364994.0,356148.0,346181.0,322055.0,355230.0,344054.0,330043.0,269016.0,274816.0,Coal
9120,UT,DFTCB,21991.0,17708.0,20786.0,20862.0,21836.0,24424.0,27829.0,26817.0,27592.0,29097.0,29751.0,37992.0,37300.0,46762.0,51876.0,53385.0,49418.0,51245.0,53401.0,55976.0,48934.0,41348.0,37501.0,37202.0,35574.0,33290.0,40648.0,37902.0,41122.0,34466.0,41720.0,40998.0,42442.0,43232.0,44541.0,49290.0,50899.0,58062.0,60507.0,56986.0,61852.0,65380.0,66813.0,70308.0,71353.0,79804.0,100347.0,92229.0,81715.0,74245.0,73382.0,89135.0,85214.0,88274.0,87422.0,82358.0,82024.0,86604.0,Distillate Fuel Oil
9156,UT,HLTCB,1727.0,2058.0,1956.0,1996.0,2294.0,2597.0,2282.0,3201.0,3554.0,3667.0,3584.0,3854.0,4646.0,4088.0,4123.0,4338.0,4523.0,3424.0,3124.0,5983.0,4720.0,5560.0,5476.0,5696.0,5107.0,5428.0,5661.0,6073.0,5290.0,5090.0,3918.0,2781.0,2571.0,2784.0,2816.0,5405.0,9136.0,2819.0,1554.0,3647.0,6479.0,7325.0,4709.0,2732.0,3058.0,5527.0,5207.0,5376.0,5111.0,4216.0,4140.0,5043.0,4355.0,5077.0,4933.0,4188.0,4315.0,4349.0,HGL
9161,UT,HYTCB,3275.0,2459.0,4148.0,3691.0,8003.0,9545.0,8235.0,11206.0,10575.0,11673.0,7776.0,10312.0,12691.0,11537.0,9828.0,11181.0,11717.0,7898.0,7601.0,8303.0,8533.0,6512.0,10710.0,14663.0,14519.0,10646.0,14756.0,8919.0,6123.0,5859.0,5289.0,6543.0,6230.0,8866.0,7742.0,9990.0,10846.0,13728.0,13406.0,12835.0,7611.0,5253.0,4657.0,4266.0,4506.0,7844.0,7407.0,5325.0,6583.0,8152.0,6785.0,11952.0,7116.0,4818.0,6018.0,7164.0,7012.0,11919.0,Hydroelectric Power
9168,UT,JFTCB,5390.0,6344.0,7112.0,6685.0,7043.0,6774.0,7795.0,8548.0,10905.0,11024.0,9989.0,10768.0,10879.0,10483.0,10339.0,10571.0,10159.0,11317.0,12062.0,12763.0,14622.0,13475.0,15578.0,18321.0,19050.0,21269.0,24286.0,27909.0,27952.0,28635.0,29740.0,33220.0,31491.0,31066.0,29684.0,31848.0,35705.0,35603.0,36167.0,42200.0,43663.0,39010.0,36381.0,38319.0,40468.0,41923.0,42863.0,40173.0,36907.0,32611.0,33312.0,32698.0,31592.0,36283.0,32412.0,35174.0,39374.0,37865.0,Jet Fuel
9191,UT,MMTCB,41040.0,42300.0,44413.0,45892.0,45967.0,47282.0,50187.0,51578.0,56271.0,60286.0,64652.0,68068.0,73815.0,76765.0,75849.0,79124.0,82685.0,86721.0,91810.0,86567.0,81600.0,81676.0,82960.0,83807.0,84842.0,85309.0,92142.0,92572.0,95330.0,90935.0,87853.0,91374.0,94054.0,98203.0,101322.0,108095.0,110242.0,114637.0,117259.0,119503.0,123283.0,118275.0,125252.0,126150.0,128440.0,125977.0,129436.0,130848.0,124135.0,124527.0,120425.0,122743.0,120579.0,124276.0,126218.0,130870.0,133993.0,134987.0,Motor Gas excl Ethanol
9201,UT,NNTCB,72441.0,79168.0,87938.0,88494.0,99071.0,99810.0,95740.0,97068.0,101626.0,110888.0,114377.0,113876.0,116399.0,116335.0,115206.0,117952.0,138603.0,100999.0,113322.0,120980.0,124990.0,109703.0,110526.0,118449.0,124247.0,123750.0,99706.0,106906.0,117778.0,123414.0,126913.0,142458.0,132362.0,149255.0,146416.0,166860.0,168059.0,172248.0,177960.0,169255.0,173439.0,167582.0,172366.0,163527.0,164154.0,168770.0,197894.0,231125.0,237414.0,223646.0,229078.0,230672.0,232630.0,258661.0,251649.0,242848.0,250199.0,231342.0,Natural Gas
9203,UT,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nuclear Electric Power
9208,UT,P1TCB,21471.0,21935.0,23973.0,23842.0,24838.0,25556.0,28921.0,26891.0,27456.0,27541.0,28579.0,27364.0,31552.0,29486.0,31049.0,27531.0,30408.0,30624.0,30467.0,32059.0,28473.0,19871.0,19755.0,21730.0,25468.0,26048.0,23166.0,25528.0,25170.0,29443.0,27690.0,35727.0,29644.0,28628.0,29921.0,31402.0,35707.0,33339.0,34097.0,33673.0,31987.0,30241.0,24540.0,38092.0,33083.0,32985.0,31124.0,28849.0,28533.0,28517.0,32627.0,33802.0,34470.0,31028.0,30546.0,31206.0,33554.0,34641.0,Other Petroleum
9234,UT,RETCB,5494.0,4591.0,6192.0,5699.0,10151.0,11501.0,10173.0,13266.0,12791.0,13957.0,10079.0,12615.0,15234.0,14683.0,12440.0,14074.0,14974.0,11709.0,12093.0,13634.0,13025.0,12388.0,16761.0,21168.0,21829.0,18721.0,23017.0,14264.0,11781.0,11680.0,10778.0,12555.0,12402.0,14642.0,13808.0,15540.0,17235.0,20402.0,20533.0,21236.0,16401.0,12126.0,11227.0,10518.0,10710.0,15754.0,15010.0,14154.0,17728.0,20296.0,22716.0,31094.0,27680.0,24763.0,29250.0,33576.0,46835.0,63726.0,Total Renewables
9239,UT,RFTCB,35932.0,36358.0,38395.0,36917.0,34701.0,35598.0,37269.0,34558.0,35566.0,38533.0,29272.0,31913.0,28251.0,22871.0,26546.0,28940.0,29976.0,28559.0,25918.0,20038.0,21976.0,6425.0,5372.0,10056.0,5994.0,2707.0,2260.0,2244.0,1813.0,1573.0,2304.0,1259.0,1542.0,1789.0,2159.0,1851.0,545.0,939.0,607.0,378.0,445.0,114.0,517.0,698.0,1073.0,1383.0,1528.0,1943.0,2771.0,820.0,87.0,9.0,4.0,14.0,133.0,28.0,0.0,0.0,Residual Fueal
9302,VA,BMTCB,56072.0,53854.0,54344.0,55094.0,54594.0,54205.0,56102.0,53364.0,55705.0,56790.0,55458.0,54593.0,55879.0,55520.0,54757.0,53223.0,66836.0,66356.0,73069.0,79204.0,76307.0,75457.0,83784.0,83257.0,91294.0,93080.0,85690.0,79373.0,82405.0,94082.0,92001.0,96061.0,99299.0,105242.0,111101.0,115575.0,124385.0,115131.0,112523.0,115338.0,109264.0,84587.0,72635.0,92056.0,101164.0,116462.0,118521.0,121796.0,129091.0,128389.0,126895.0,121429.0,121619.0,135841.0,154115.0,153597.0,146841.0,143980.0,Biomass
9314,VA,CLTCB,316395.0,328073.0,345482.0,360181.0,370395.0,386296.0,386377.0,369977.0,383807.0,328714.0,275311.0,230247.0,198893.0,195912.0,176954.0,169188.0,202247.0,187029.0,170626.0,213734.0,231849.0,264301.0,259723.0,275468.0,306947.0,297127.0,303266.0,337881.0,342900.0,384191.0,355067.0,379934.0,379542.0,397271.0,371724.0,385108.0,428703.0,432781.0,438490.0,444542.0,506961.0,487601.0,482759.0,464353.0,452557.0,458452.0,433606.0,458200.0,415102.0,334605.0,346161.0,288348.0,222270.0,290508.0,278183.0,232427.0,222938.0,159813.0,Coal
9322,VA,DFTCB,82400.0,85519.0,92535.0,98375.0,96312.0,108400.0,121550.0,124500.0,129345.0,134818.0,143531.0,141991.0,146061.0,157873.0,147743.0,133949.0,146212.0,164166.0,153248.0,192552.0,143290.0,137547.0,127645.0,144984.0,154262.0,154473.0,172863.0,182525.0,203641.0,175216.0,173653.0,169128.0,164916.0,167252.0,176400.0,177977.0,208544.0,219512.0,208642.0,209204.0,230802.0,228634.0,217507.0,251525.0,265511.0,263592.0,266571.0,257917.0,226602.0,193455.0,194075.0,186852.0,188537.0,188833.0,201423.0,191661.0,184672.0,182062.0,Distillate Fuel Oil
9358,VA,HLTCB,4387.0,4782.0,5097.0,6606.0,7239.0,6351.0,6286.0,7190.0,7340.0,8379.0,9134.0,9315.0,10791.0,10330.0,10003.0,11455.0,11957.0,12424.0,11539.0,13332.0,11612.0,10874.0,10826.0,10981.0,13559.0,14387.0,12433.0,15241.0,15631.0,16604.0,15102.0,17096.0,17480.0,17753.0,18251.0,17865.0,19258.0,19595.0,15039.0,17165.0,22601.0,18088.0,19819.0,21417.0,20627.0,21643.0,19248.0,19607.0,20191.0,21237.0,21790.0,21377.0,18282.0,22440.0,22987.0,23193.0,21366.0,20790.0,HGL
9363,VA,HYTCB,13634.0,12602.0,13334.0,9174.0,8987.0,9234.0,7953.0,8410.0,8157.0,7369.0,7254.0,11771.0,14609.0,13694.0,11328.0,13637.0,9208.0,7448.0,13328.0,15977.0,9264.0,3813.0,9830.0,12725.0,12337.0,8833.0,781.0,8692.0,-1970.0,4421.0,13621.0,11271.0,11273.0,13539.0,11823.0,10261.0,14771.0,10420.0,13086.0,6971.0,7263.0,10480.0,8832.0,18038.0,15856.0,14842.0,13402.0,12338.0,9962.0,14431.0,14636.0,11760.0,9933.0,11961.0,9084.0,10795.0,13585.0,10285.0,Hydroelectric Power
9370,VA,JFTCB,24035.0,24352.0,27026.0,33085.0,34584.0,35784.0,39913.0,52205.0,60490.0,63930.0,61882.0,65863.0,65135.0,68921.0,63833.0,64932.0,66968.0,70263.0,69110.0,67650.0,68753.0,62914.0,61880.0,60838.0,58360.0,61653.0,74059.0,80893.0,87937.0,88263.0,88527.0,66713.0,65904.0,67289.0,67957.0,60029.0,52183.0,53333.0,57788.0,52811.0,56377.0,56591.0,56444.0,64983.0,94997.0,106850.0,106649.0,107868.0,93669.0,88978.0,72049.0,72389.0,95695.0,100092.0,75025.0,63468.0,61467.0,58217.0,Jet Fuel
9393,VA,MMTCB,163247.0,161754.0,170637.0,176109.0,180243.0,189655.0,197165.0,205845.0,222502.0,241947.0,255739.0,271437.0,289384.0,306929.0,304383.0,311468.0,327905.0,338358.0,349935.0,330361.0,310110.0,311193.0,306541.0,313538.0,325242.0,330828.0,342414.0,367156.0,373478.0,372594.0,369458.0,370471.0,375765.0,384976.0,390336.0,410220.0,409212.0,421340.0,424479.0,438474.0,442263.0,469306.0,470826.0,476653.0,485558.0,489270.0,488948.0,490384.0,464151.0,449878.0,455453.0,426893.0,437191.0,437413.0,446932.0,450009.0,456165.0,457902.0,Motor Gas excl Ethanol
9403,VA,NNTCB,68431.0,73034.0,79884.0,86240.0,91963.0,98615.0,125287.0,119364.0,125708.0,132739.0,140072.0,147758.0,159705.0,156669.0,146811.0,123625.0,125855.0,120734.0,136935.0,136958.0,160886.0,154925.0,154574.0,146846.0,148534.0,144466.0,146586.0,165106.0,169565.0,180403.0,192022.0,188469.0,220950.0,248412.0,260366.0,283873.0,269837.0,259571.0,271387.0,287144.0,277688.0,246406.0,266853.0,272055.0,285607.0,311537.0,283456.0,331018.0,310647.0,330369.0,385768.0,383436.0,424000.0,433438.0,438697.0,526314.0,572103.0,596697.0,Natural Gas
9405,VA,NUETB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4836.0,74765.0,66437.0,98782.0,85506.0,102103.0,154249.0,76758.0,125071.0,196535.0,192897.0,203636.0,184824.0,236905.0,224429.0,189468.0,223036.0,150955.0,252065.0,250424.0,244334.0,238323.0,265782.0,264092.0,276085.0,284220.0,285716.0,295742.0,295361.0,269003.0,285549.0,258633.0,295272.0,291357.0,287938.0,286019.0,291932.0,295072.0,277729.0,267334.0,300992.0,306430.0,316081.0,293455.0,310966.0,319562.0,Nuclear Electric Power
9410,VA,P1TCB,56116.0,62280.0,63087.0,65666.0,64015.0,67876.0,72376.0,69081.0,72161.0,66936.0,65609.0,68581.0,67926.0,58522.0,51514.0,45096.0,55429.0,56011.0,57472.0,60543.0,49207.0,40408.0,38160.0,46484.0,64620.0,68142.0,61688.0,60883.0,59029.0,61015.0,56661.0,50267.0,50416.0,51064.0,51328.0,50178.0,52610.0,53248.0,59585.0,62657.0,55181.0,58809.0,48159.0,52726.0,56635.0,55322.0,54020.0,50643.0,39058.0,39781.0,39332.0,38167.0,34163.0,30106.0,30764.0,35698.0,34684.0,32121.0,Other Petroleum
9436,VA,RETCB,69706.0,66456.0,67678.0,64267.0,63580.0,63439.0,64055.0,61774.0,63863.0,64159.0,62711.0,66364.0,70488.0,69214.0,66085.0,66861.0,76045.0,73803.0,86397.0,95181.0,85571.0,79270.0,93614.0,95982.0,103631.0,101913.0,86471.0,88065.0,80435.0,98719.0,105874.0,107612.0,110879.0,119114.0,123271.0,126209.0,139571.0,125994.0,126110.0,122830.0,117047.0,95655.0,82127.0,110928.0,117945.0,132402.0,133170.0,135561.0,140671.0,144680.0,143607.0,135498.0,133880.0,150160.0,165629.0,166896.0,163230.0,160000.0,Total Renewables
9441,VA,RFTCB,112068.0,90831.0,83364.0,88808.0,96725.0,105497.0,96632.0,97164.0,93290.0,144534.0,209816.0,254793.0,281522.0,281739.0,275967.0,257470.0,248164.0,259663.0,237049.0,221971.0,154978.0,85441.0,58952.0,51099.0,56024.0,53886.0,77976.0,68183.0,63357.0,74662.0,49080.0,57577.0,50394.0,53498.0,49747.0,34465.0,25666.0,32706.0,46099.0,47101.0,62211.0,57207.0,42334.0,67046.0,72456.0,62085.0,23321.0,32332.0,26652.0,18799.0,22244.0,15678.0,13683.0,8721.0,8784.0,9324.0,7535.0,6904.0,Residual Fueal
9504,VT,BMTCB,7943.0,7149.0,7251.0,6766.0,6556.0,6932.0,6807.0,6669.0,6872.0,6662.0,6472.0,6815.0,6181.0,6143.0,5782.0,6600.0,8023.0,9372.0,11450.0,12716.0,14432.0,14343.0,13818.0,15971.0,16132.0,17254.0,12962.0,12765.0,12630.0,9085.0,5278.0,6317.0,6477.0,8114.0,8340.0,9119.0,9114.0,9024.0,8090.0,8400.0,8773.0,8043.0,11228.0,12217.0,9988.0,12216.0,12598.0,12424.0,13881.0,19428.0,21383.0,18575.0,16493.0,20819.0,20477.0,26432.0,24152.0,23864.0,Biomass
9516,VT,CLTCB,3507.0,3906.0,3019.0,3352.0,2730.0,2707.0,2198.0,2059.0,1884.0,2074.0,2129.0,1942.0,1355.0,1473.0,1469.0,744.0,579.0,719.0,477.0,595.0,537.0,1030.0,1264.0,1164.0,1394.0,1982.0,653.0,315.0,284.0,236.0,201.0,307.0,508.0,145.0,124.0,74.0,42.0,2695.0,53.0,2016.0,26.0,50.0,25.0,25.0,25.0,25.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coal
9524,VT,DFTCB,17230.0,19389.0,21122.0,22105.0,21131.0,24961.0,28002.0,28777.0,30360.0,31919.0,33443.0,31404.0,33052.0,35225.0,29538.0,27037.0,31861.0,31220.0,30754.0,31955.0,23854.0,22248.0,15722.0,20034.0,23792.0,26699.0,24985.0,28062.0,29961.0,28943.0,26596.0,27739.0,32222.0,32268.0,31183.0,31200.0,33363.0,31101.0,30349.0,31659.0,30699.0,31255.0,28315.0,31469.0,34100.0,30216.0,29510.0,28442.0,25547.0,27772.0,26604.0,27645.0,24378.0,25288.0,26493.0,29341.0,27500.0,27273.0,Distillate Fuel Oil
9560,VT,HLTCB,1544.0,1633.0,1608.0,1349.0,1825.0,1724.0,1855.0,1789.0,2219.0,2235.0,2059.0,2241.0,2650.0,2596.0,2664.0,3145.0,3568.0,3542.0,4438.0,2029.0,2481.0,2346.0,3163.0,3211.0,2463.0,3007.0,3280.0,4166.0,4415.0,5739.0,5349.0,6185.0,7258.0,6212.0,6317.0,6342.0,6964.0,5884.0,6769.0,6202.0,6702.0,9189.0,8939.0,7115.0,7573.0,8474.0,8617.0,8168.0,8616.0,9259.0,9037.0,8415.0,9038.0,10268.0,10735.0,10689.0,9216.0,9018.0,HGL
